created_at,tweet_id,tweet_text,screen_name,name,account_creation_date,urls,No_retweets,No_favourites,Geo,Place
2021-11-14 16:09:41+00:00,1459916456091688962,"RT @EpochTimes: Over 200 people attended a #MedicalFreedom rally at @Penn_State University on Friday.

They are part of a national trend as…",cizlfab,cizlfab,Sat Jul 30 04:27:17 +0000 2011,[],51,0,,
2021-11-14 16:06:53+00:00,1459915750399959047,"RT @EpochTimes: Over 200 people attended a #MedicalFreedom rally at @Penn_State University on Friday.

They are part of a national trend as…",RockinHB,Bart Bonney 🇺🇸,Sat Apr 10 16:40:01 +0000 2010,[],51,0,,
2021-11-14 15:58:54+00:00,1459913739835215878,"RT @EpochTimes: Over 200 people attended a #MedicalFreedom rally at @Penn_State University on Friday.

They are part of a national trend as…",Iloveperfumeso,Angela in FLA,Fri Sep 10 14:52:49 +0000 2010,[],51,0,,
2021-11-14 15:55:55+00:00,1459912991336546307,"RT @EpochTimes: Over 200 people attended a #MedicalFreedom rally at @Penn_State University on Friday.

They are part of a national trend as…",gerard333,gerardo,Mon Apr 27 19:41:55 +0000 2009,[],51,0,,
2021-11-14 15:51:18+00:00,1459911830613200910,"RT @EpochTimes: Over 200 people attended a #MedicalFreedom rally at @Penn_State University on Friday.

They are part of a national trend as…",BrushOn2017,If the Truth Matters,Mon Sep 25 01:40:41 +0000 2017,[],51,0,,
2021-11-14 15:47:52+00:00,1459910963126173699,"RT @EpochTimes: Over 200 people attended a #MedicalFreedom rally at @Penn_State University on Friday.

They are part of a national trend as…",Mossad06067132,Mossad(TRUMP WON IN A LANDSLIDE),Mon Mar 04 13:50:09 +0000 2019,[],51,0,,
2021-11-14 15:42:06+00:00,1459909511783854083,"RT @EpochTimes: Over 200 people attended a #MedicalFreedom rally at @Penn_State University on Friday.

They are part of a national trend as…",xsjthomas007,Sjane,Sun Oct 16 22:57:39 +0000 2016,[],51,0,,
2021-11-14 15:41:48+00:00,1459909440153571329,"RT @EpochTimes: Over 200 people attended a #MedicalFreedom rally at @Penn_State University on Friday.

They are part of a national trend as…",jackdawess,Jackdawess,Mon Jun 07 16:17:38 +0000 2021,[],51,0,,
2021-11-14 15:41:05+00:00,1459909256350552067,"RT @EpochTimes: Over 200 people attended a #MedicalFreedom rally at @Penn_State University on Friday.

They are part of a national trend as…",bev768,bev76,Fri Mar 12 23:55:45 +0000 2021,[],51,0,,
2021-11-14 15:39:28+00:00,1459908852674187265,RT @giddyupmikey: Little ass kicker! Putting many cowardly adults to shame. #plandemic #scamdemic #masksareuseless #medicalfreedom #notovac…,MRDIRK49,RICHARD C. STRYPE-GetaLifeCxlCulture on GAB,Sat May 02 13:18:11 +0000 2009,[],2,0,,
2021-11-14 15:36:54+00:00,1459908206914936835,"RT @EpochTimes: Over 200 people attended a #MedicalFreedom rally at @Penn_State University on Friday.

They are part of a national trend as…",AndrewC96221084,Andrew Christie. Scotland,Sat Oct 22 01:04:08 +0000 2016,[],51,0,,
2021-11-14 15:35:48+00:00,1459907926576009221,"RT @Murphyisanass: #woke @NJ_Politics says to get what you want you need to do what we want.
I say Go float yourself, I will be free you gr…",RealNJPatriot1,NOT The Last NJ Patriot,Mon Feb 22 17:55:35 +0000 2021,[],2,0,,
2021-11-14 15:35:44+00:00,1459907912550264843,"RT @EpochTimes: Over 200 people attended a #MedicalFreedom rally at @Penn_State University on Friday.

They are part of a national trend as…",DaisylovePoppy,Poppy Daisylove,Mon Sep 17 02:03:07 +0000 2018,[],51,0,,
2021-11-14 15:34:15+00:00,1459907536669356039,"RT @EpochTimes: Over 200 people attended a #MedicalFreedom rally at @Penn_State University on Friday.

They are part of a national trend as…",lstrollo,LisaMarie Biden is nobodies President,Wed Mar 25 00:48:04 +0000 2009,[],51,0,,
2021-11-14 15:33:21+00:00,1459907309652492292,"RT @EpochTimes: Over 200 people attended a #MedicalFreedom rally at @Penn_State University on Friday.

They are part of a national trend as…",LuisBon67258735,Luis Bonilla,Thu Feb 18 23:47:12 +0000 2016,[],51,0,,
2021-11-14 15:33:05+00:00,1459907245584502791,"RT @EpochTimes: Over 200 people attended a #MedicalFreedom rally at @Penn_State University on Friday.

They are part of a national trend as…",rand0703,Rand0703,Sat May 08 00:26:56 +0000 2021,[],51,0,,
2021-11-14 15:31:37+00:00,1459906874002874368,"RT @EpochTimes: Over 200 people attended a #MedicalFreedom rally at @Penn_State University on Friday.

They are part of a national trend as…",MargaretM051931,FoxtrotJulietBravo,Mon Oct 11 02:00:21 +0000 2021,[],51,0,,
2021-11-14 15:26:30+00:00,1459905587198713860,"RT @EpochTimes: Over 200 people attended a #MedicalFreedom rally at @Penn_State University on Friday.

They are part of a national trend as…",Rinos2021,No Rino,Tue Sep 06 02:17:32 +0000 2016,[],51,0,,
2021-11-14 15:25:34+00:00,1459905350774276100,"RT @EpochTimes: Over 200 people attended a #MedicalFreedom rally at @Penn_State University on Friday.

They are part of a national trend as…",lj2lj2,Lj2,Thu Jun 05 23:36:48 +0000 2014,[],51,0,,
2021-11-14 15:25:00+00:00,1459905211955388418,"Over 200 people attended a #MedicalFreedom rally at @Penn_State University on Friday.

They are part of a national… https://t.co/hnfb6HIabc",EpochTimes,The Epoch Times,Sun Apr 05 23:54:55 +0000 2009,"[{'url': 'https://t.co/hnfb6HIabc', 'expanded_url': 'https://twitter.com/i/web/status/1459905211955388418', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",51,143,,
2021-11-14 15:18:42+00:00,1459903626856566788,RT @NickCaturano: Rally at Capital! #Florida #SpecialSession #MedicalFreedom #Mandates @GovRonDeSantis @LAN_FUAMI @AnthonySabatini @ChrisSp…,NickCaturano,Nick Caturano,Fri Aug 26 15:07:47 +0000 2016,[],6,0,,
2021-11-14 15:14:45+00:00,1459902629639770116,#BoycottTesco medical apartheid and discrimination cannot be tolerated in a democratic society… https://t.co/iusl5ynw9F,sarah10570208,sarah,Tue Nov 24 10:44:09 +0000 2020,"[{'url': 'https://t.co/iusl5ynw9F', 'expanded_url': 'https://twitter.com/i/web/status/1459902629639770116', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [96, 119]}]",1,1,,
2021-11-14 15:10:57+00:00,1459901675699785732,"RT @azwomenofaction: AZ CALL FOR A SPECIAL SESSION!

@GeneralBrnovich is calling on @dougducey to call a Special Session to help ensure our…",FlyGrl520,Kilikina,Thu Apr 25 18:43:16 +0000 2019,[],37,0,,
2021-11-14 15:00:59+00:00,1459899167908655109,"RT @azwomenofaction: AZ CALL FOR A SPECIAL SESSION!

@GeneralBrnovich is calling on @dougducey to call a Special Session to help ensure our…",kim_schul,Kim Schul,Tue Mar 24 17:17:10 +0000 2020,[],37,0,,
2021-11-14 14:59:01+00:00,1459898670636171267,"RT @azwomenofaction: AZ CALL FOR A SPECIAL SESSION!

@GeneralBrnovich is calling on @dougducey to call a Special Session to help ensure our…",HereIAm65094900,HereIAm,Tue Apr 21 15:14:26 +0000 2020,[],37,0,,
2021-11-14 14:41:09+00:00,1459894173759246341,"🐑🐑🐑🐑🐑🐑🐑🐑

#justsayno #freedom #covid1984 #medicalchoice #mybodymychoice #medicalfreedom #unitednoncompliance… https://t.co/CPHPTrH53k",danniboi2011,Pureblood,Sun Feb 20 02:15:49 +0000 2011,"[{'url': 'https://t.co/CPHPTrH53k', 'expanded_url': 'https://twitter.com/i/web/status/1459894173759246341', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [110, 133]}]",0,0,,
2021-11-14 14:38:51+00:00,1459893597361238019,"Australia is fucked, coming to Canada soon !! 

#justsayno #freedom #covid1984 #medicalchoice #mybodymychoice… https://t.co/zmxCWF60He",danniboi2011,Pureblood,Sun Feb 20 02:15:49 +0000 2011,"[{'url': 'https://t.co/zmxCWF60He', 'expanded_url': 'https://twitter.com/i/web/status/1459893597361238019', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]",0,0,,
2021-11-14 14:37:23+00:00,1459893225838104576,"Follow the propaganda……. I mean Science 

#justsayno #freedom #covid1984 #medicalchoice #mybodymychoice… https://t.co/kdpFiKS9nC",danniboi2011,Pureblood,Sun Feb 20 02:15:49 +0000 2011,"[{'url': 'https://t.co/kdpFiKS9nC', 'expanded_url': 'https://twitter.com/i/web/status/1459893225838104576', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [105, 128]}]",0,0,,
2021-11-14 14:36:39+00:00,1459893041905475587,"#MandatoryVaccinations
#CovidVaccine 
#MedicalFreedom https://t.co/Mh5a1FoINe",LeftVLockdown,Left Against Lockdown NY,Fri Aug 06 20:37:26 +0000 2021,[],2,2,,
2021-11-14 14:34:26+00:00,1459892485346369537,"They don’t want to admit that it doesn’t work

#justsayno #freedom #covid1984 #medicalchoice #mybodymychoice… https://t.co/x2aHjBwyfa",danniboi2011,Pureblood,Sun Feb 20 02:15:49 +0000 2011,"[{'url': 'https://t.co/x2aHjBwyfa', 'expanded_url': 'https://twitter.com/i/web/status/1459892485346369537', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [110, 133]}]",0,0,,
2021-11-14 14:32:58+00:00,1459892116411215873,"It’s all one big lie 🤥🤥🤥🤥

#justsayno #freedom #covid1984 #medicalchoice #mybodymychoice #medicalfreedom… https://t.co/wKuKPs9qli",danniboi2011,Pureblood,Sun Feb 20 02:15:49 +0000 2011,"[{'url': 'https://t.co/wKuKPs9qli', 'expanded_url': 'https://twitter.com/i/web/status/1459892116411215873', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [106, 129]}]",0,0,,
2021-11-14 14:31:33+00:00,1459891759907962886,"Guess I’m crazy 😝 

#justsayno #freedom #covid1984 #medicalchoice #mybodymychoice #medicalfreedom… https://t.co/Zo5eslC8dK",danniboi2011,Pureblood,Sun Feb 20 02:15:49 +0000 2011,"[{'url': 'https://t.co/Zo5eslC8dK', 'expanded_url': 'https://twitter.com/i/web/status/1459891759907962886', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [99, 122]}]",0,0,,
2021-11-14 14:28:16+00:00,1459890932522782727,Handing over your cash to a mugger is as voluntary as the vaccination regime. Fight coercion at… https://t.co/8ERmuuOgUs,NationFirstAust,"Nation First, by George Christensen",Tue Aug 24 15:16:32 +0000 2021,"[{'url': 'https://t.co/8ERmuuOgUs', 'expanded_url': 'https://twitter.com/i/web/status/1459890932522782727', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [97, 120]}]",1,2,,
2021-11-14 14:00:08+00:00,1459883852457865219,https://t.co/9XJJpDyhic .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/QhmJuGM44n,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/9XJJpDyhic', 'expanded_url': 'https://youtu.be/lQxyV59GNH0', 'display_url': 'youtu.be/lQxyV59GNH0', 'indices': [0, 23]}, {'url': 'https://t.co/QhmJuGM44n', 'expanded_url': 'https://twitter.com/i/web/status/1459883852457865219', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-14 13:47:31+00:00,1459880678804361221,"RT @Murphyisanass: #woke @NJ_Politics says to get what you want you need to do what we want.
I say Go float yourself, I will be free you gr…",JGzGurl24,JMB 🇺🇲,Sat Mar 20 11:05:15 +0000 2010,[],2,0,,
2021-11-14 13:36:09+00:00,1459877817034887171,"#woke @NJ_Politics says to get what you want you need to do what we want.
I say Go float yourself, I will be free y… https://t.co/OvBWb808h4",Murphyisanass,Jerseyboy,Fri Mar 27 04:25:35 +0000 2020,"[{'url': 'https://t.co/OvBWb808h4', 'expanded_url': 'https://twitter.com/i/web/status/1459877817034887171', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",2,4,,
2021-11-14 13:23:56+00:00,1459874742962475010,RT @upshotme: https://t.co/km40JIQU6x .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus #MedicalFreedom #Fauci…,corona_tweet,CoronaTweetBot,Mon Apr 27 18:12:19 +0000 2020,"[{'url': 'https://t.co/km40JIQU6x', 'expanded_url': 'https://youtu.be/RthRU3wFDdY', 'display_url': 'youtu.be/RthRU3wFDdY', 'indices': [14, 37]}]",1,0,,
2021-11-14 13:22:55+00:00,1459874485079732225,https://t.co/km40JIQU6x .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/5FsMOIKpaq,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/km40JIQU6x', 'expanded_url': 'https://youtu.be/RthRU3wFDdY', 'display_url': 'youtu.be/RthRU3wFDdY', 'indices': [0, 23]}, {'url': 'https://t.co/5FsMOIKpaq', 'expanded_url': 'https://twitter.com/i/web/status/1459874485079732225', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",1,0,,
2021-11-14 13:08:41+00:00,1459870906998734851,"#MedicalFreedom #antivaxxers #NickFuentes #unitetheright #Pfizer #newyorkcity 
Two groups of kookoos go at each oth… https://t.co/AlQK4xJ0GF",SoapyFMF,Soapy,Sun Oct 27 12:53:32 +0000 2013,"[{'url': 'https://t.co/AlQK4xJ0GF', 'expanded_url': 'https://twitter.com/i/web/status/1459870906998734851', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,0,,
2021-11-14 12:57:59+00:00,1459868211915206660,"@AConcernedPare2 YES!!! Thank God I'm in Florida and live in a County with common sense 🙌🙌🙌
#FreedomOverFear… https://t.co/tDlIh4WKwk",Lucy40131808,Lucy,Tue Oct 29 17:02:49 +0000 2019,"[{'url': 'https://t.co/tDlIh4WKwk', 'expanded_url': 'https://twitter.com/i/web/status/1459868211915206660', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [110, 133]}]",2,2,,
2021-11-14 12:25:30+00:00,1459860035941679114,"Appeals court re-affirms stay on Biden workplace vaccine mandate, cites 'severe' risks | Fox Business
 Another… https://t.co/IPN0049LYW",Usanthem24,Sandra Liz,Sat Sep 11 18:06:13 +0000 2010,"[{'url': 'https://t.co/IPN0049LYW', 'expanded_url': 'https://twitter.com/i/web/status/1459860035941679114', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]",0,1,,
2021-11-14 11:56:47+00:00,1459852810217009153,"RT @azwomenofaction: AZ CALL FOR A SPECIAL SESSION!

@GeneralBrnovich is calling on @dougducey to call a Special Session to help ensure our…",Newagepatriot2,Newagepatriot,Mon Jan 11 12:12:53 +0000 2021,[],37,0,,
2021-11-14 11:32:50+00:00,1459846783887106051,"@JournalStarNews Maybe if it wasn’t unconstitutional and an outright overreach by the government to begin with…
#medicalfreedom",FreedomRallyUSA,Freedom Rally USA,Fri Jan 08 00:28:59 +0000 2021,[],1,1,,
2021-11-14 11:26:05+00:00,1459845083872727044,"RT @azwomenofaction: AZ CALL FOR A SPECIAL SESSION!

@GeneralBrnovich is calling on @dougducey to call a Special Session to help ensure our…",AtlasAllianceAZ,"Michael Ward, D.O., Col, USAF(ret)",Thu Oct 10 18:18:55 +0000 2019,[],37,0,,
2021-11-14 11:25:48+00:00,1459845014209634306,"...#medicalfreedom when women's right to #bodyautonomy and #healthcare were being trampled on and wiped out? 
These… https://t.co/oVHMwoWOw8",PlantBasedTBone,VegTBone,Fri Jul 02 17:35:07 +0000 2021,"[{'url': 'https://t.co/oVHMwoWOw8', 'expanded_url': 'https://twitter.com/i/web/status/1459845014209634306', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,0,,
2021-11-14 10:52:09+00:00,1459836544928260098,"RT @azwomenofaction: AZ CALL FOR A SPECIAL SESSION!

@GeneralBrnovich is calling on @dougducey to call a Special Session to help ensure our…",pepe_chung,pepe chung,Thu May 28 19:05:59 +0000 2009,[],37,0,,
2021-11-14 10:30:18+00:00,1459831047743442949,"RT @azwomenofaction: AZ CALL FOR A SPECIAL SESSION!

@GeneralBrnovich is calling on @dougducey to call a Special Session to help ensure our…",Zentrification1,Zentrification,Wed Oct 02 21:59:52 +0000 2019,[],37,0,,
2021-11-14 10:28:58+00:00,1459830710206808065,"RT @Adam4GovernorMD: #FDA Rally turnout was good. The speeches were great! Videos coming soon.

#MedicalFreedom will prosper! https://t.co/…",Therepublicisd1,Therepublicisdead,Sun Feb 14 11:31:26 +0000 2021,[],2,0,,
2021-11-14 09:58:37+00:00,1459823073956352000,"RT @azwomenofaction: AZ CALL FOR A SPECIAL SESSION!

@GeneralBrnovich is calling on @dougducey to call a Special Session to help ensure our…",DoctorSekzi,Doctor Sekzi 🔥 ⚽️⭐♪ᕕ( ᐛ )ᕗ♪,Tue Sep 06 18:22:02 +0000 2016,[],37,0,,
2021-11-14 09:36:39+00:00,1459817543506530309,"RT @azwomenofaction: AZ CALL FOR A SPECIAL SESSION!

@GeneralBrnovich is calling on @dougducey to call a Special Session to help ensure our…",AngieKaye12,Angie,Wed Apr 07 07:25:28 +0000 2021,[],37,0,,
2021-11-14 09:34:13+00:00,1459816933805596676,"RT @azwomenofaction: AZ CALL FOR A SPECIAL SESSION!

@GeneralBrnovich is calling on @dougducey to call a Special Session to help ensure our…",merissahamilton,Merissa Hamilton,Mon Dec 14 20:15:36 +0000 2009,[],37,0,,
2021-11-14 08:49:16+00:00,1459805620731744256,"Hey Robert Cray, I stand with Eric Clapton @EricClapton 🙌🇺🇸🎷#USA #medicalfreedom",fletmw,🇺🇸fletmw,Fri May 25 17:01:10 +0000 2012,[],0,1,,
2021-11-14 08:14:26+00:00,1459796853936082948,#RussianRoulette #JustSayNo #MedicalFreedom #MedicalApartheid #MedicalRape #StopTheMandate https://t.co/EYZTA65uf3,J_Hoss_Ridenour,John Ridenour,Tue Feb 28 04:58:24 +0000 2012,"[{'url': 'https://t.co/EYZTA65uf3', 'expanded_url': 'https://www.instagram.com/p/CWP8nAVr85r/?utm_medium=twitter', 'display_url': 'instagram.com/p/CWP8nAVr85r/…', 'indices': [91, 114]}]",0,0,,
2021-11-14 07:08:56+00:00,1459780373043372033,"Hoffen wir, dass immer mehr Menschen die offensichtlichen Widersprüche erkennen (via Aletheia):… https://t.co/0xN0MssQIB",BearnairdineBee,"""Unfiltered"" B 🐝 Beaumont 🌼",Sun May 11 12:18:50 +0000 2014,"[{'url': 'https://t.co/0xN0MssQIB', 'expanded_url': 'https://twitter.com/i/web/status/1459780373043372033', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [97, 120]}]",0,0,,
2021-11-14 06:28:12+00:00,1459770120818069509,"RT @NWOMemes: ""Extremely rare"" 🤡 #LetsGoBrandon #MedicalTyranny #MedicalFreedom #FreedomOfChoice #freedomflu #BuildBackBetter https://t.co/…",Kingsizzle3,Kingsizzle,Sat Jun 06 06:16:52 +0000 2020,[],1,0,,
2021-11-14 06:27:43+00:00,1459769998717632513,RT @NWOMemes: Spike Protein Free #LetsGoBrandon #FJB #MedicalTyranny #MedicalFreedom #NaturalImmunity #pureblood https://t.co/xCPf39jFCn,Kingsizzle3,Kingsizzle,Sat Jun 06 06:16:52 +0000 2020,[],1,0,,
2021-11-14 05:38:17+00:00,1459757556725784581,"RT @azwomenofaction: AZ CALL FOR A SPECIAL SESSION!

@GeneralBrnovich is calling on @dougducey to call a Special Session to help ensure our…",leidwinger,Lynnette (aka G 💕)🇺🇸🦅🌵,Sun Mar 15 01:19:03 +0000 2015,[],37,0,,
2021-11-14 04:28:40+00:00,1459740038212698118,"""Extremely rare"" 🤡 #LetsGoBrandon #MedicalTyranny #MedicalFreedom #FreedomOfChoice #freedomflu #BuildBackBetter https://t.co/jt12EJv4Rh",NWOMemes,New World Order Memes,Wed Sep 29 06:46:27 +0000 2021,[],1,3,,
2021-11-14 04:28:34+00:00,1459740011667111937,5th Circuit Takes Biden to the Woodshed With the Scolding He Deserves https://t.co/4A79fvxfTX Transparent NOW. !… https://t.co/xBfwfjlJme,OceanTory,Tory Ocean,Sat Sep 11 15:29:02 +0000 2021,"[{'url': 'https://t.co/4A79fvxfTX', 'expanded_url': 'https://redstate.com/nick-arama/2021/11/13/5th-circuit-takes-biden-to-the-woodshed-with-the-scolding-he-deserves-n475052', 'display_url': 'redstate.com/nick-arama/202…', 'indices': [70, 93]}, {'url': 'https://t.co/xBfwfjlJme', 'expanded_url': 'https://twitter.com/i/web/status/1459740011667111937', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]",1,2,,
2021-11-14 04:14:47+00:00,1459736544294707201,"On Nov. 28, Swiss voters will decide on the future of the controversial Covid certificate in a nationwide referendu… https://t.co/hskcvaVybZ",Anabel_Villeroy,Anabel V.,Mon Jan 27 21:36:23 +0000 2020,"[{'url': 'https://t.co/hskcvaVybZ', 'expanded_url': 'https://twitter.com/i/web/status/1459736544294707201', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",2,3,,
